"Facultés universitaires Saint-Louis",7,"Bld du Jardin Botanique",43,204
"Faculté universitaire de Théologie protestante",7,"Rue des Bollandistes",40,222
"Université libre de Bruxelles",7,"Avenue Franklin Roosevelt",50,230
"Université catholique de Louvain",7,"Place de l'Université",1,681
"Université de Liège",7,"Place du Vingt Août",9,2088
"Facultés Universitaires Notre-Dame de la Paix",7,"Rue de Bruxelles",61,3224
"Université de Mons",7,"Place du Parc",20,1572
"Académie universitaire Wallonie-Europe",7,"Place du 20 août",7,2088
"Académie universitaire 'Louvain'",7,"rue de Bruxelles",61,3224
"Académie universitaire Wallonie-Bruxelles",7,"Rue de Villers",227,1458
"RENE THONE ECOLE PRIMAIRE ET SECONDAIRE ENS. SPECIALISE PROVINCIAL",6,"Rue du Débarcadère",100,1457
"Institut Enseignement Spécialisé Secondaire Provincial",6,"Rue de Beaumont",266,1456
"ECOLE TECHNIQUE PROVINCIALE D'ENSEIGNEMENT SPECIALISE ECOLE CLINIQUE PROVINCIALE",6,"Rue de Lodelinsart",157,1470
"ETABLISSEMENT LIBRE D'ENSEIGNEMENT SECONDAIRE SPECIALISE ""LE SOLEIL LEVANT""",6,"Rue Grimard",175,1470
"Enseignement Spécialisé Secondaire Libre",6,"Rue Wilmet",42,1510
"Institut Enseignement Secondaire Spécialisé Libre",6,"Rue du Sanatorium",74,1813
"Ecole Secondaired'  Enseignement Spécialisé Libre",6,"Rue de l'Abbaye d'Aulne",2,1495
"E.S.E.S.C.F. ENSEIGNEMENT SPECIALISE DE LA COMMUNAUTE FRANCAISE",6,"Rue Auguste Guerlement",36,1725
"Enseignement Secondaire Spécialisé Communal",6,"Rue Hubert Bayet",10,1476
"E.P.S.E.S.C.F. ENSEIGNEMENT SPECIALISE PRIMAIRE ET SECONDAIRE DE LA COMMUNAUTE FRANCAISE",6,"Rue de Loverval",262,1473
"Institut Secondaire Enseignement Spécialisé Libre",6,"Boulevard Louise",23,1746
"Arthur Regniers Enseignement Spécialisé Provincial",6,"Rue Evelyn Drory",2,1776
"Institut Enseignement Secondaire Spécialisé Libre",6,"Rue de Maubeuge",170,1761
"I.M.P.Enseignement Secondaire Spécialisé",6,"Rue de Beauwelz",13,1783
"Ecole Secondaire d' Enseignement Spécialisé Libre",6,"Rue des Maies",29,2738
"Institut d'Enseignement Spécialisé Primaire & Secondaire de la Communauté française",6,"Rue du Château",19,2761
"Institut d' Enseignement Secondaire Spécialisé Libre",6,"Rue Saint-Antoine",199A,2941
"Enseignement Spécialisé Primaire & Secondaire de la Communauté française",6,"Chemin Morel",71,2980
"Enseignement Spécialisé Secondaire de la Communauté française",6,"Rue Mionvaux",33,2818
"Institut d' Enseignement Secondaire Spécialisé Libre",6,"Terre aux Ris",1,2786
"Institut Provincial Secondaire Spécialisé",6,Briscol,12,2799
"INSTITUT DES SOEURS DE NOTRE-DAME",5,"Rue de Veeweyde",40,198
"INSTITUT NOTRE-DAME",5,"Rue de Fiennes",66,198
"ECOLE SECONDAIRE BRACOPS-LAMBERT - 1 ER DEGRE AUTONOME",5,"Av Victor et Jules Bertaux",45,198
"ATHENEE MAIMONIDE",5,"Boulevard Poincaré",67,198
"ATHENEE ROYAL LEONARDO DA VINCI",5,"Rue Chomé-Wyns",5,198
"INSTITUT COMMUNAL MARIUS RENARD",5,"Rue Georges Moreau",107,198
"INSTITUT MARIE IMMACULEE - MONTJOIE (I.M.M.I.)",5,"Rue des Résédas",51,198
"INSTITUT REDOUTE-PEIFFER",5,"Avenue Marius Renard",1,198
"INSTITUT DE LA PROVIDENCE",5,"Rue Haberman",27,198
"ATHENEE ROYAL D'AUDERGHEM",5,"Avenue du Parc de Woluwe",25-27,200
"INSTITUT SAINT-JULIEN-PARNASSE",5,"Av de l'Eglise St-Julien",22,200
"ATHENEE ADOLPHE MAX",5,"Boulevard Clovis",40,204
"ATHENEE ROYAL DE LA RIVE GAUCHE",5,"Rue Marie-Christine",83,204
"ATHENEE ROBERT CATTEAU",5,"Rue Ernest Allard",49,204
"ATHENEE LEON LEPAGE",5,"Rue des Riches Claires",30,204
"LYCEE EMILE JACQMAIN",5,"Rue Belliard",135A,222
"ATHENEE EMILE BOCKSTAEL",5,"Rue Reper-Vreven",80,204
"LYCEE HENRIETTE DACHSBECK",5,"Rue de la Paille",24,204
"INSTITUT SAINT-LOUIS",5,"Rue du Marais",113,204
"LYCEE MARIA ASSUMPTA",5,"Avenue Wannecouter",76,204
"ATHENEE DES PAGODES",5,"Rue de Beyseghem",141,204
"COLLEGE LA FRATERNITE",5,"Rue de Molenbeek",173,204
"ATHENEE ROYAL GATTI DE GAMOND",5,"Rue du Marais",65,204
"ATHENEE ROYAL DE BRUXELLES II",5,"Rue Marie-Christine",37,204
"LYCEE LA RETRAITE",5,"Rue des Confédérés",70,204
"INSTITUT DIDEROT",5,"Rue des Capucins",58,204
"INSTITUT PAUL-HENRI SPAAK",5,"Rue Alfred Stevens",20,204
"INSTITUT MARIS STELLA",5,"Rue Félix Sterckx",44,204
"INSTITUT BISCHOFFSHEIM",5,"Rue de la Blanchisserie",52,204
"INSTITUT DES ARTS ET METIERS",5,"Boulevard de l'Abattoir",50,204
"ACADEMIE ROYALE DES BEAUX-ARTS DE BRUXELLES",5,"Rue du Poinçon",28,204
"INSTITUT NOTRE-DAME DE LOURDES",5,"Rue Edmond Tollenaere",32,204
"CENTRE SCOLAIRE SAINT-MICHEL",5,"Boulevard Saint-Michel",24,222
"INSTITUT SAINT-JOSEPH D'ENSEIGNEMENT TECHNIQUE",5,"Rue Félix Hap",14,222
"CENTRE D'ENSEIGNEMENT SECONDAIRE D'ETTERBEEK ERNEST RICHARD",5,"Place Saint-Pierre",5,222
"INSTITUT REINE FABIOLA ENS. PROFESSIONNEL",5,"Rue de Haerne",220,222
"ATHENEE ROYAL JEAN ABSIL",5,"Avenue Hansen-Soulie",27,222
"INSTITUT DE L'ENFANT-JESUS",5,"Rue Général Leman",74,222
"INSTITUT SAINT-STANISLAS",5,"Avenue des Nerviens",131,222
"COLLEGE ROI BAUDOUIN",5,"Avenue Félix Marchal",62,246
"ATHENEE ROYAL D'EVERE",5,"Avenue Constant Permeke",2,224
"ATHENEE ROYAL ANDREE THOMAS",5,"Avenue Reine Marie-Henriette",47,226
"INSTITUT SAINTE-URSULE",5,"Avenue des Armures",39,226
"COLLEGE DU SACRE-COEUR",5,"Rue Louis Delhove",65,228
"CENTRE SCOLAIRE NOTRE-DAME DE LA SAGESSE",5,"Avenue Van Overbeke",10,228
"ATHENEE ROYAL DE GANSHOREN",5,"Rue Auguste De Cock",1,228
"INSTITUT SAINT-BONIFACE- PARNASSE",5,"Rue du Viaduc",82,230
"CENTRE SCOLAIRE ""MA CAMPAGNE""",5,"Rue Africaine",3,230
"CENTRE SCOLAIRE SAINT-VINCENT SAINT-FRANCOIS",5,"Chaussée de Vleurgat",55,230
"INSTITUT SAINT-ANDRE",5,"Avenue de l'Hippodrome",180,230
"CENTRE SCOLAIRE EPERONNIERS-MERCELIS",5,"Rue Mercelis",36-38,230
"INSTITUT TECHNIQUE RENE CARTIGNY",5,"Place de la Petite Suisse",4,230
"ATHENEE COMMUNAL CHARLES JANSSENS",5,"Place de Londres",5,230
"CENTRE SCOLAIRE SAINT-ADRIEN - VAL DUCHESSE",5,Schoolgat,5,230
"ATHENEE ROYAL DE JETTE",5,"Avenue de Levis Mirepoix",100,232
"CENTRE SCOLAIRE DU SACRE-COEUR - Section Humanités",5,"Avenue du Sacré-Coeur",8,232
"COLLEGE SAINT-PIERRE",5,"Rue Jean-Baptiste Verbeyst",25,232
"ATHENEE ROYAL DE KOEKELBERG",5,"Rue Omer Lepreux",15,234
"INSTITUT DES URSULINES",5,"RUE JULES DEBECKER",71,234
"ATHENEE ROYAL SERGE CREUZ",5,"Avenue du Sippelberg",2,236
"CAMPUS SAINT-JEAN",5,"Rue de Birmingham",41,236
"ATHENEE ROYAL VICTOR HORTA",5,"Rue de la Rhétorique",16,238
"INSTITUT DES FILLES DE MARIE",5,"Rue Théodore Verhaegen",8,238
"INSTITUT SAINT-JEAN-BAPTISTE DE LA SALLE",5,"Rue Moris",19,238
"INSTITUT SAINTE-MARIE",5,"Rue Emile Feron",5,238
"CENTRE COMMUNAL D'ENSEIGNEMENT TECHNIQUE PIERRE PAULUS",5,"Rue de la Croix de Pierre",73,238
"CENTRE SCOLAIRE DES DAMES DE MARIE-HAECHT-PHILOMENE-LIMITE",5,"Chaussée de Haecht",68,244
"LYCEE GUY CUDELL",5,"Rue de Liedekerke",66,244
"ATHENEE ROYAL ALFRED VERWEE",5,"Rue Verwée",12,246
"ATHENEE COMMUNAL FERNAND BLUM",5,"Avenue Ernest Renan",12,246
"LYCEE COMMUNAL EMILE MAX",5,"Chaussée de Haecht",235,246
"CENTRE SCOLAIRE SAINTE-MARIE - LA SAGESSE",5,"Chaussée de Haecht",164,246
"INSTITUT DE LA SAINTE-FAMILLE D'HELMET",5,"Rue Chaumontel",9,246
"COLLEGE ROI BAUDOUIN ENSEIGNEMENT TECHNIQUE ET PROFESSIONNEL",5,"Avenue Eugène Plasky",184,246
"INSTITUT TECHN. CARDINAL MERCIER-NOTRE-DAME DU SACRE-COEUR",5,"Rue Portaels",81,246
"INSTITUT COMMUNAL TECHNIQUE FRANS FISCHER",5,"Rue Général Eenens",66,246
"INSTITUT SAINT-DOMINIQUE",5,"Rue Caporal Claes",38,246
"ATHENEE ROYAL D'UCCLE I",5,"Avenue Houzeau",87,248
"ECOLE DECROLY",5,"Drève des Gendarmes",45,248
"COLLEGE SAINT-PIERRE",5,"Avenue Coghen",213,248
"CENTRE D'ENSEIGNEMENT SECONDAIRE LIBRE NOTRE-DAME DES CHAMPS",5,"Rue Edith Cavell",143,248
"ATHENEE ROYAL D'UCCLE II",5,"Avenue des Tilleuls",24,248
"INSTITUT SAINT-VINCENT DE PAUL",5,"Place Jean Vander Elst",25,248
"ATHENEE GANENOU",5,"Rue du Melkriek",3,248
"COLLEGE SAINT-HUBERT",5,"Avenue Charle-Albert",9,250
"INSTITUT DE L'ASSOMPTION",5,"Avenue Alfred Solvay",4,250
"ATHENEE ROYAL WOLUWE-SAINT-LAMBERT",5,"Rue de l'Athénée Royal",75-77,252
"CENTRE SCOLAIRE DU SACRE-COEUR DE LINDTHOUT",5,"Avenue des Deux Tilleuls",2,252
"COLLEGE DON BOSCO",5,"Chaussée de Stockel",270,252
"INSTITUT DES DAMES DE MARIE",5,"Rue Vergote",40,252
"INSTITUT DE LA PROVIDENCE",5,"Rue des Déportés",42,252
"ATHENEE ROYAL CROMMELYNCK",5,"Avenue Orban",73,254
"COLLEGE JEAN XXIII",5,"Boulevard de la Woluwe",22,254
"LYCEE MATER DEI",5,"Avenue de l'Aviation",72,254
"INSTITUT DON BOSCO",5,"Avenue du Val d'Or","90 D",254
"CENTRE SCOLAIRE EDDY MERCKX",5,"Avenue Salomé",2,254
"ATHENEE ROYAL RIVA-BELLA",5,"Place Riva Bella",,563
"COLLEGE ARCHIEPISCOPAL CARDINAL MERCIER",5,"Chée de Mont-Saint-Jean",83,563
"INSTITUT DE LA VALLEE BAILLY (Enseignement général)",5,"Rue de la Vallée Bailly",102,563
"INSTITUT D'ENSEIGNEMENT CARDINAL MERCIER",5,"Chemin des Roussettes",10,645
"INSTITUT DE LA VALLEE BAILLY (Enseignement technique)",5,"Rue de la Vallée Bailly",102,563
"CYCLE D'OBSERVATION AUTONOME CARDINAL MERCIER",5,"Chée de Mont-Saint-Jean",83,563
"COLLEGE SAINT-ETIENNE",5,"Av Prisonniers de Guerre",36,576
"INSTITUT TECHNIQUE PROVINCIAL",5,"Parc de Wisterzée",,576
"ATHENEE ROYAL JODOIGNE",5,"Chaussée de Hannut",61,604
"INSTITUT SAINT-ALBERT",5,"Avenue Fernand Charlot",35,604
"C.E.P.E.S. CENTRE PROV. D'ENS. PRIM., SEC. ET PEDAGOG.",5,"Chaussée de Tirlemont",85,604
"ATHENEE ROYAL NIVELLES",5,"Avenue du Centenaire",34,619
"COLLEGE SAINTE-GERTRUDE",5,"Faubourg de Mons",1,619
"INSTITUT DE L'ENFANT-JESUS LYCEE",5,"Rue de Sotriamont",1,619
"INSTITUT PROVINCIAL DES ARTS ET METIERS",5,"Rue Ferdinand Delcroix",33,619
"INSTITUT DU SACRE-COEUR",5,"Rue Saint-Jean",2,619
"INSTITUT PROVINCIAL D'ENSEIGNEMENT TECHNIQUE",5,"Rue du Paradis",79A,619
"ATHENEE ROYAL DE RIXENSART",5,"rue Albert Croy",3,630
"COLLEGE NOTRE-DAME DES TROIS VALLEES",5,"Rue du Couvent",2,632
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE",5,"Chaussée de Mons",241-243,637
"COLLEGE SAINT-FRANCOIS D'ASSISE",5,"Rue de Mons",74,637
"ATHENEE ROYAL DE WATERLOO",5,"Rue de la Station",118,645
"LYCEE DE BERLAYMONT",5,"Drève d'Argenteuil",10C,645
"INSTITUT D' ENSEIGNEMENT SECONDAIRE DES SACRES-COEURS",5,"Place Albert Ier",,645
"COLLEGE NOTRE-DAME",5,"Rue du Calvaire",4,647
"INSTITUT SAINT-JEAN-BAPTISTE",5,"Rue de Bruxelles",45,647
"INSTITUT DE LA PROVIDENCE 2E ET 3E DEGRES",5,"Rue de Nivelles",52,647
"ECOLE INTERNATIONALE ""LE VERSEAU"" - E.L.C.E.",5,"Rue de Wavre",60,648
"COLLEGE TECHNIQUE SAINT-JEAN",5,"Rue du Pont Saint-Jean",48,647
"INSTITUT DE LA PROVIDENCE (1ER DEGRE)",5,"Rue de Nivelles",52,647
"ATHENEE ROYAL PAUL DELVAUX",5,"Avenue des Villas",15,678
"COLLEGE DU CHRIST-ROI",5,"Rue de Renivaux",25,678
"LYCEE MARTIN V",5,"Rue du Collège",3,681
"ATHENEE ROYAL ATH",5,"Rue des Récollets",9,1378
"INSTITUT TECHNIQUE",5,"Boulevard du Château",12,1378
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE",5,"Rue Paul Pastur",11,1378
"INSTITUT SAINT-FRANCOIS DE SALES",5,"Rue du Gouvernement",7,1378
"COLLEGE SAINT-JULIEN",5,"Rue du Spectacle",1,1378
"ATHENEE ROYAL LUCIENNE TELLIER",5,"Chemin du Carnois",32A,1440
"ATHENEE ROYAL VAUBAN",5,"Rue Emile Tumelaire",12,1456
"ATHENEE ROYAL ERNEST SOLVAY",5,"Boulevard Emile Devreux",27,1456
"INSTITUT SAINT JOSEPH",5,"Boulevard de l'Yser",12,1456
"CENTRE SCOLAIRE DU SACRE-COEUR",5,"Boulevard Audent",58,1456
"INSTITUT NOTRE-DAME",5,"Rue de Marcinelle",41,1456
"INSTITUT D'ENSEIGNEMENT TECHNIQUE NOTRE-DAME",5,"Rue de la Science",52,1456
"INSTITUT SAINT-ANDRE",5,"Rue du Parc",6,1456
"UNIVERSITE DU TRAVAIL - INSTITUT D'ENSEIGNEMENT TECHNIQUE SECONDAIRE",5,"Boulevard Gustave Roullier",1,1456
"UNIVERSITE DU TRAVAIL - INSTITUT JEAN JAURES",5,"Rue de la Broucheterre",52B,1456
"ATHENEE ROYAL LES MARLAIRES",5,"Rue de la Providence",12,1465
"INSTITUT DE LA PROVIDENCE HUMANITES",5,"Faubourg de Bruxelles",105,1465
"COLLEGE SAINT-MICHEL",5,"Faubourg de Charleroi",15,1465
"INSTITUT SAINTE-ANNE",5,"Rue Circulaire",5,1465
"ATHENEE ROYAL ORSINI DEWERPE",5,"Rue Gendebien",1,1464
"CENTRE SCOLAIRE SAINT-JOSEPH - NOTRE-DAME",5,"Rue Emile Strimelle",1,1464
"ATHENEE ROYAL GILLY",5,"Rue du Calvaire",20,1469
"LYCEE MIXTE FRANCOIS DE SALES",5,"Rue des Vallées",18,1469
"ATHENEE ROYAL YVONNE VIESLET",5,"Rue des Remparts",35,1456
"ATHENEE ROYAL JULES DESTREE",5,"Rue des Haies",76,1457
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE PARAMEDICAL LA SAMARITAINE",5,"Rue Samaritaine",14,1470
"CENTRE EDUCATIF COMMUNAL SECONDAIRE DE COUILLET-MARCINELLE",5,"Route de Philippeville",304,1458
"CENTRE EDUCATIF COMMUNAL SECONDAIRE ""LA GARENNE""",5,"Rue de Lodelinsart",200,1456
"ATHENEE ROYAL PIERRE PAULUS",5,"Rue des Gaux",100,1473
"ATHENEE ROYAL RENE MAGRITTE",5,"Rue du Collège",16,1473
"INSTITUT SAINTE-MARIE",5,"Rue Neuve",26,1473
"INSTITUT SAINT-JOSEPH",5,"Place Jean Guyot",1,1473
"INSTITUT SAINTE-MARIE",5,"Place d'Arenberg",20,1473
"COLLEGE SAINT PIE X",5,"Rue Lloyd George",15,1473
"ATHENEE ROYAL JOURDAN",5,"Rue de Fleurjoux",3,1484
"INSTITUT NOTRE-DAME",5,"Rue de Bruxelles",97,1484
"ATHENEE ROYAL LOUIS DELATTRE",5,"Rue de l'Athénée",32,1493
"INSTITUT NOTRE-DAME DE LOVERVAL",5,"Chaussée de Philippeville",35,1498
"COLLEGE SAINT-AUGUSTIN",5,"Avenue Astrid",13,1498
"INSTITUT SAINTE-THERESE",5,Grand'Rue,79,1508
"ATHENEE ROYAL PONT-A-CELLES",5,"Rue de l'Eglise",107B,1515
"INSTITUT SAINTE-MARIE",5,"Rue de l'Eglise",7,1534
"INSTITUT TECHNIQUE ET COMMERCIAL DES AUMONIERS DU TRAVAIL",5,"Rue de Caraman",13,1540
"I.E.S.C.A. INSTITUT D'ENSEIGNEMENT SECONDAIRE COMPLEMENTAIRE CATHOLIQUE",5,"Rue de Mons",63,1541
"ATHENEE ROYAL DOUR",5,"Rue de l'Athénée",23,1544
"INSTITUT LA SAINTE-UNION",5,"Rue du Roi Albert",10,1544
"INSTITUT DU SACRE-COEUR",5,"Rue des Dames",77,1549
"ATHENEE ROYAL MONS I",5,"Rue de l'Athénée",4,1572
"ATHENEE ROYAL MARGUERITE BERVOETS",5,"Avenue Victor Maistriau",11,1572
"INSTITUT SAINT-FERDINAND",5,"Avenue Maréchal Foch",824,1572
"CENTRE SCOLAIRE SAINT-STANISLAS",5,"Rue des Dominicains",15,1572
"INSTITUT DE LA SAINTE-FAMILLE",5,"Avenue du Tir",12,1572
"INSTITUT TECHNIQUE SAINT-LUC",5,"Rue Saint-Luc",3,1572
"ECOLE DU FUTUR",5,"Rue des Etampes",2,1572
"ACADEMIE PROVINCIALE DES METIERS",5,"Bld Président Kennedy",10,1572
"INSTITUT TECHNIQUE DES URSULINES",5,"Avenue du Tir",12,1572
"INSTITUT D'ENSEIGNEMENT SECONDAIRE PARAMEDICAL PROVINCIAL",5,"Bld Président Kennedy",2A,1572
"ATHENEE PROVINCIAL JEAN D'AVESNES",5,"Av du Gouverneur E. Cornez",1,1572
"INSTITUT SAINT-LUC",5,"Rue Saint-Luc",3,1572
"INSTITUT DU SACRE COEUR - ENSEIGNEMENT SECONDAIRE GENERAL",5,"Rue des Dominicains",9,1572
"INSTITUT COMMUNAL D'ENSEIGNEMENT SECONDAIRE",5,Grand-Place,,1592
"ATHENEE ROYAL DE QUIEVRAIN",5,"Rue Debast",26,1596
"CENTRE SCOLAIRE DON BOSCO",5,"Rue Grande",21,1596
"ATHENEE ROYAL SAINT-GHISLAIN",5,"Avenue de l'Enseignement",20,1599
"LYCEE DE LA COMMUNAUTE FRANCAISE CHARLES PLISNIER",5,"Rue de Sas",75,1599
"COLLEGE SAINTE-MARIE",5,"Rue du Port",115-117,1599
"LYCEE PROVINCIAL D'ENSEIGNEMENT TECHNIQUE DU HAINAUT",5,"Avenue de l'Enseignement",45,1599
"INSTITUT SAINT-JOSEPH",5,"Avenue de l'Enseignement",10,1599
"ATHENEE ROYAL FERNAND JACQUEMIN",5,"Chaussée de Warneton",26,1647
"INSTITUT SAINT-HENRI",5,"Rue du Commerce",21,1647
"INSTITUT SAINT-CHARLES",5,"Place de la Résistance",10,1638
"INSTITUT COMMUNAL D'ENSEIGNEMENT TECHNIQUE",5,"Rue de France",65,1638
"COLLEGE SAINTE-MARIE",5,"Rue Léopold",61,1638
"COLLEGE SAINTE-MARIE D.O.A.",5,"Rue de Tournai",17,1638
"INSTITUT DU SACRE-COEUR",5,"Rue du Val",43,1638
"INSTITUT DES FRERES MARISTES",5,"Rue des Etudiants",2,1638
"INSTITUT TECHNIQUE SAINT-GABRIEL",5,"Rue de Mons",80,1662
"INSTITUT NOTRE-DAME DE BONNE-ESPERANCE",5,"Rue des Postes",101,1662
"ATHENEE ROYAL D'ENGHIEN",5,"Rue Montgomery",73,1669
"MAISON SAINT-AUGUSTIN (DOA)",5,"Chaussée d'Ath",1,1669
"COLLEGE SAINT-AUGUSTIN",5,"Chaussée d'Ath",1,1669
"INSTITUT SAINT-AUGUSTIN",5,"Chaussée d'Ath",1,1669
"ATHENEE ROYAL LA LOUVIERE",5,"Rue de Bouvy",15,1679
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ",5,"Rue de Bonne Espérance",1,1679
"INSTITUT TECHNIQUE SAINT-JOSEPH (D2-D3)",5,"Rue Gustave Boël",23,1679
"INSTITUT SAINT-JOSEPH (D2-D3)",5,"Rue Gustave Boël",55,1679
"INSTITUT SAINTE-MARIE",5,"Rue de Bouvy",35,1679
"ATHENEE PROVINCIAL",5,"Boulevard du Tivoli",2B,1679
"INSTITUT SAINT-JOSEPH D.O.A.",5,"Rue Gustave Boël",55,1679
"INSTITUT PROVINCIAL DE NURSING DU CENTRE",5,"Rue Ernest Milcamps",13B,1679
"ATHENEE ROYAL RENE MAGRITTE",5,"Rue François Watterman",27,1688
"COLLEGE VISITATION - LA BERLIERE",5,"Parvis Saint-Pierre",13,1688
"ATHENEE ROYAL JULES BORDET",5,"Boulevard Roosevelt",27,1713
"COLLEGE SAINT-VINCENT (D2-D3)",5,"Chaussée de Braine",22,1713
"COLLEGE SAINT-VINCENT DOA",5,"Chaussée de Braine",22,1713
"LYCEE PROVINCIAL DES SCIENCES ET DES TECHNOLOGIES",5,"Rue de la Station",59,1713
"INSTITUT TECHNIQUE SAINT-VINCENT",5,"Chaussée de Braine",22,1713
"ATHENEE ROYAL BEAUMONT",5,"Rue Germain Michiels",3,1727
"INSTITUT PARIDAENS",5,"Grand Place",12,1727
"ATHENEE ROYAL DE BINCHE",5,"Place des Droits de l'Homme",16,1736
"COLLEGE NOTRE-DAME DE BON SECOURS",5,"Rue de Merbes",25,1736
"INSTITUT PROVINCIAL D'ENSEIGNEMENT CHARLES DELIEGE",5,"Rue des Archers",12,1736
"ATHENEE ROYAL DE CHIMAY",5,"Rue de Noailles",3,1746
"COLLEGE SAINT-JOSEPH",5,"Rue de Virelles",75,1746
"INSTITUT NOTRE-DAME",5,"Rue de Virelles",75,1746
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE",5,"Rue Albert Ier",21,1761
"ECOLE D'ARTS ET METIERS",5,"Rue Sainte-Thérèse",47,1761
"ATHENEE ROYAL THUIN",5,"Drève des Alliés",11,1792
"INSTITUT NOTRE-DAME",5,Grand'Rue,68,1792
"SEMINAIRE DE BONNE-ESPERANCE",5,"Rue Grégoire Jurion",22,1801
"ATHENEE PROV. MIXTE WAROCQUE",5,"Rue de l'Enseignement",8-oct,1818
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE",5,"Rue Raoul Warocqué",46,1818
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE DAVID LACHMAN",5,"Rue Pauline Hubert",40,1828
"ATHENEE ROYAL PERUWELZ",5,"Rue des Français",31,1858
"INSTITUT SAINT-CHARLES",5,"Rue Pont à la Faulx",66,1858
"COLLEGE NOTRE-DAME DE LA TOMBE",5,"Rue Abbé Dropsy",2,1875
"INSTITUT DE LA SAINTE-UNION",5,"Rue Montgomery",71,1875
"INSTITUT SAINT-ANDRE",5,"Chaussée de Tournai",57,1875
"ATHENEE ROYAL JULES BARA",5,"Rue Duquesnoy",24,1875
"ATHENEE ROYAL ROBERT CAMPIN",5,"Rue du Château",18,1875
"COLLEGE NOTRE-DAME",5,"Rue des Augustins",30,1875
"INSTITUT DES URSULINES - LA MADELEINE",5,"Rue des Carmes",10,1875
"CENTRE EDUCATIF DE LA SAINTE-UNION",5,"Chaussée de Lille",12,1875
"INSTITUT D'ENSEIGNEMENT SECONDAIRE PROVINCIAL PARAMEDICAL",5,"Rue de la Lys",1,1875
"INSTITUT NOTRE-DAME",5,"Rue du Four Chapitre",3,1875
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE",5,"Boulevard Léopold",92B,1875
"INSTITUT D'ENSEIGNEMENT TECHNIQUE SAINT-ELOI",5,"Tour Saint-Pierre",11,1916
"ATHENEE PROVINCIAL",5,"Rue du Rempart",16,1916
"COLLEGE SAINT-ELOI",5,"Tour Saint-Pierre",11,1916
"INSTITUT DE L'INSTRUCTION CHRETIENNE-ABBAYE DE FLONE",5,"Chaussée Romaine",2,1932
"PETIT SEMINAIRE DE SAINT-ROCH",5,"Allée de Bernardfagne",7,1951
"ATHENEE ROYAL DE HUY",5,"Quai d'Arona",5,1968
"SAINT-QUIRIN CENTRE D'ENSEIGNEMENT HUY",5,"Rue Entre-Deux-Portes",75,1968
"INSTITUT SAINTE-MARIE",5,"Rue Vankeerberghen",10-déc,1968
"ECOLE POLYTECHNIQUE DE HUY-ENSEIGNEMENT DE LA PROVINCE DE LIEGE",5,"Rue Saint-Pierre",48,1968
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE HUY",5,"Avenue Delchambre",6,1968
"INSTITUT DON BOSCO",5,"Rue des Cotillages",2,1968
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE",5,"Rue Saint-Victor",5,1968
"ATHENEE ROYAL PRINCE BAUDOUIN",5,"Rue Fourneau",40,1971
"ATHENEE ROYAL D'OUFFET",5,"Rue Mognée",21,1985
"INSTITUT LIBRE DU CONDROZ SAINT-FRANCOIS",5,"Rue du Perron",31,1985
"ATHENEE ROYAL D'ANS",5,"Rue Georges Truffaut",37,2021
"COLLEGE SAINT-FRANCOIS D'ASSISE",5,"Rue du Cimetière",2,2021
"ATHENEE ROYAL AYWAILLE",5,"Avenue François Cornesse",48,2032
"CENTRE SCOLAIRE SAINT-JOSEPH - SAINT-RAPHAEL",5,"Avenue de la Porallée",40,2032
"COLLEGE EPISCOPAL DU SARTAY",5,"Rue Pierre Henvard",64,2051
"ATHENEE ROYAL D'ESNEUX",5,"Rue de l'Athénée",6,2065
"CENTRE SCOLAIRE SAINTE-JULIENNE (D2 D3)",5,"Avenue des Martyrs",246,2068
"CENTRE SCOLAIRE SAINTE-JULIENNE(D1)",5,"Avenue des Martyrs",246,2068
"ATHENEE ROYAL DE HERSTAL",5,"Rue Jean Lambert Sauveur",59,2073
"COLLEGE NOTRE-DAME ET SAINT-LAMBERT ET INSTITUT SAINT-LAURENT",5,"Rue Elisa Dumonceau",75,2073
"NOTRE-DAME SAINT LAMBERT ET SAINT-LAURENT DOA",5,"Rue Elisa Dumonceau",75,2073
"ECOLE POLYTECHNIQUE DE HERSTAL - ENSEIGNEMENT DE LA PROVINCE DE LIEGE",5,"Rue de l'Ecole Technique",34,2073
